order_id,date,product,region,channel,segment,units,gross_sales_gbp,discount_gbp,revenue_gbp,cogs_gbp,gross_profit_gbp,revenue_target_gbp,year,month,quarter
ORD-001642,2025-10-17,Enterprise,UAE,Online,Enterprise,2,526.5,3.55,522.95,264.17,258.78,519.24,2025,2025-10,Q4
ORD-001643,2025-01-11,Premium,UK,Direct,Mid-Market,3,364.58,7.24,357.34,180.47,176.87,351.92,2025,2025-01,Q1
ORD-001644,2025-07-29,Enterprise,UK,Direct,Enterprise,5,1287.53,10.15,1277.38,807.52,469.86,1196.12,2025,2025-07,Q3
ORD-001645,2025-01-01,Plus,UK,Online,SMB,3,206.88,12.79,194.09,93.98,100.11,207.31,2025,2025-01,Q1
ORD-001646,2025-08-23,Premium,UK,Online,Mid-Market,2,235.99,6.08,229.91,108.09,121.82,260.95,2025,2025-08,Q3
ORD-001647,2025-01-23,Enterprise,India,Partner,SMB,1,225.53,2.19,223.34,149.43,73.91,239.54,2025,2025-01,Q1
ORD-001648,2025-02-04,Enterprise,UK,Partner,SMB,4,947.72,36.78,910.94,493.08,417.86,975.89,2025,2025-02,Q1
ORD-001649,2026-01-10,Core,US,Direct,SMB,3,140.27,2.91,137.36,75.46,61.9,139.77,2026,2026-01,Q1
ORD-001650,2026-01-16,Premium,US,Online,Enterprise,2,245.76,1.75,244.01,129.19,114.82,246.21,2026,2026-01,Q1
ORD-001651,2025-12-07,Enterprise,UK,Online,Mid-Market,3,708.57,15.89,692.68,299.58,393.1,610.81,2025,2025-12,Q4
ORD-001652,2025-06-11,Premium,UAE,Online,SMB,2,250.13,11.2,238.93,141.39,97.54,237.62,2025,2025-06,Q2
ORD-001653,2025-01-24,Enterprise,US,Online,Mid-Market,2,452.16,5.39,446.77,231.79,214.98,482.59,2025,2025-01,Q1
ORD-001654,2025-03-09,Enterprise,India,Online,Mid-Market,5,1117.02,120.52,996.5,648.1,348.4,1124.91,2025,2025-03,Q1
ORD-001655,2026-07-03,Core,US,Direct,Enterprise,1,41.75,3.51,38.24,23.84,14.4,36.2,2026,2026-07,Q3
ORD-001656,2025-07-28,Core,UK,Direct,SMB,1,44.05,3.35,40.7,18.66,22.04,41.19,2025,2025-07,Q3
ORD-001657,2025-03-21,Enterprise,US,Direct,Mid-Market,2,469.01,37.7,431.31,260.05,171.26,436.27,2025,2025-03,Q1
ORD-001658,2025-01-15,Premium,UAE,Partner,Mid-Market,3,324.89,33.3,291.59,138.48,153.11,264.11,2025,2025-01,Q1
ORD-001659,2025-06-29,Premium,UK,Partner,SMB,2,242.1,2.45,239.65,149.38,90.27,256.14,2025,2025-06,Q2
ORD-001660,2026-06-22,Core,US,Direct,Enterprise,2,82.57,5.09,77.48,49.95,27.53,69.76,2026,2026-06,Q2
ORD-001661,2025-04-25,Premium,India,Direct,Enterprise,6,694.14,76.64,617.5,323.12,294.38,687.38,2025,2025-04,Q2
ORD-001662,2025-08-20,Premium,UAE,Direct,Enterprise,6,688.34,68.12,620.22,405.43,214.79,696.58,2025,2025-08,Q3
ORD-001663,2025-03-18,Premium,UK,Partner,Mid-Market,2,222.34,1.4,220.94,101.22,119.72,229.54,2025,2025-03,Q1
ORD-001664,2025-02-12,Premium,India,Direct,SMB,3,346.17,6.2,339.97,201.36,138.61,353.91,2025,2025-02,Q1
ORD-001665,2025-04-21,Core,Germany,Direct,Enterprise,1,42.52,2.88,39.64,24.01,15.63,44.88,2025,2025-04,Q2
ORD-001666,2026-07-13,Plus,UAE,Online,SMB,1,70.17,5.58,64.59,37.89,26.7,72.48,2026,2026-07,Q3
ORD-001667,2025-03-22,Enterprise,US,Direct,SMB,1,216.35,15.82,200.53,92.32,108.21,183.09,2025,2025-03,Q1
ORD-001668,2026-04-09,Premium,UK,Direct,Enterprise,2,222.49,4.74,217.75,110.75,107.0,247.02,2026,2026-04,Q2
ORD-001669,2026-05-25,Core,UK,Partner,SMB,5,210.96,7.16,203.8,115.82,87.98,198.41,2026,2026-05,Q2
ORD-001670,2025-02-12,Plus,Germany,Direct,Enterprise,1,78.3,2.58,75.72,37.85,37.87,80.65,2025,2025-02,Q1
ORD-001671,2025-11-01,Core,India,Online,SMB,2,96.42,6.59,89.83,51.98,37.85,91.18,2025,2025-11,Q4
ORD-001672,2025-07-21,Plus,US,Direct,Enterprise,5,344.12,22.06,322.06,178.95,143.11,339.8,2025,2025-07,Q3
ORD-001673,2026-02-21,Premium,US,Direct,SMB,2,220.01,22.08,197.93,88.19,109.74,206.88,2026,2026-02,Q1
ORD-001674,2025-02-01,Core,US,Online,Mid-Market,2,82.78,1.49,81.29,46.01,35.28,90.86,2025,2025-02,Q1
ORD-001675,2025-06-26,Core,India,Partner,SMB,1,43.1,0.24,42.86,24.85,18.01,41.05,2025,2025-06,Q2
ORD-001676,2025-09-22,Core,US,Partner,SMB,3,147.98,4.85,143.13,63.27,79.86,162.25,2025,2025-09,Q3
ORD-001677,2026-05-14,Enterprise,UK,Partner,Mid-Market,2,461.36,5.22,456.14,237.9,218.24,425.55,2026,2026-05,Q2
ORD-001678,2026-04-12,Core,UK,Partner,SMB,5,232.05,16.05,216.0,92.79,123.21,238.64,2026,2026-04,Q2
ORD-001679,2025-02-01,Core,Germany,Direct,Enterprise,2,84.11,0.67,83.44,35.94,47.5,87.63,2025,2025-02,Q1
ORD-001680,2025-05-14,Premium,India,Online,Mid-Market,10,1273.96,58.04,1215.92,788.69,427.23,1291.99,2025,2025-05,Q2
ORD-001681,2025-06-01,Enterprise,UK,Direct,Mid-Market,1,240.3,1.44,238.86,149.37,89.49,227.76,2025,2025-06,Q2
ORD-001682,2025-05-19,Premium,US,Online,Enterprise,3,357.09,18.11,338.98,220.37,118.61,313.34,2025,2025-05,Q2
ORD-001683,2025-09-19,Enterprise,Germany,Online,SMB,3,705.08,11.56,693.52,311.22,382.3,742.06,2025,2025-09,Q3
ORD-001684,2025-08-20,Plus,UK,Partner,SMB,1,70.44,0.83,69.61,45.22,24.39,78.99,2025,2025-08,Q3
ORD-001685,2025-08-26,Plus,India,Direct,Mid-Market,1,69.9,2.33,67.57,33.17,34.4,63.05,2025,2025-08,Q3
ORD-001686,2025-05-26,Enterprise,UK,Direct,Enterprise,2,522.7,7.45,515.25,275.86,239.39,476.91,2025,2025-05,Q2
ORD-001687,2025-06-03,Plus,UK,Online,SMB,3,244.08,22.91,221.17,94.69,126.48,211.75,2025,2025-06,Q2
ORD-001688,2026-03-26,Core,Germany,Direct,Mid-Market,2,88.25,7.5,80.75,37.32,43.43,85.16,2026,2026-03,Q1
ORD-001689,2026-04-13,Plus,Germany,Online,SMB,1,67.97,1.75,66.22,28.97,37.25,59.03,2026,2026-04,Q2
ORD-001690,2025-08-17,Plus,US,Direct,SMB,3,214.45,6.98,207.47,99.58,107.89,212.87,2025,2025-08,Q3
ORD-001691,2026-04-24,Core,UK,Direct,Enterprise,2,98.58,6.54,92.04,42.07,49.97,92.9,2026,2026-04,Q2
ORD-001692,2025-07-05,Core,US,Online,SMB,3,134.28,3.9,130.38,55.56,74.82,120.08,2025,2025-07,Q3
ORD-001693,2026-02-28,Enterprise,UAE,Online,SMB,2,485.71,12.0,473.71,306.1,167.61,422.25,2026,2026-02,Q1
ORD-001694,2025-05-26,Plus,US,Partner,SMB,1,76.23,1.51,74.72,35.33,39.39,69.19,2025,2025-05,Q2
ORD-001695,2026-06-17,Enterprise,UK,Online,SMB,1,252.55,7.89,244.66,155.06,89.6,233.02,2026,2026-06,Q2
ORD-001696,2025-11-12,Core,UK,Online,Enterprise,3,143.57,1.33,142.24,62.32,79.92,133.73,2025,2025-11,Q4
ORD-001697,2025-04-18,Core,UK,Online,Mid-Market,2,84.95,4.46,80.49,47.56,32.93,78.22,2025,2025-04,Q2
ORD-001698,2025-06-27,Enterprise,Germany,Direct,SMB,1,262.34,18.2,244.14,110.68,133.46,237.31,2025,2025-06,Q2
ORD-001699,2026-07-03,Enterprise,UAE,Online,Enterprise,4,990.93,28.9,962.03,530.87,431.16,871.71,2026,2026-07,Q3
ORD-001700,2025-07-24,Core,UAE,Online,Enterprise,3,137.04,3.69,133.35,80.03,53.32,120.45,2025,2025-07,Q3
ORD-001701,2026-07-26,Plus,UK,Direct,Mid-Market,2,161.49,15.58,145.91,63.25,82.66,143.49,2026,2026-07,Q3
ORD-001702,2025-01-31,Premium,India,Online,Enterprise,11,1390.69,66.68,1324.01,875.62,448.39,1220.34,2025,2025-01,Q1
ORD-001703,2025-07-07,Premium,UK,Direct,SMB,1,126.54,0.91,125.63,57.28,68.35,116.77,2025,2025-07,Q3
ORD-001704,2025-01-12,Plus,Germany,Partner,SMB,2,135.31,0.24,135.07,62.74,72.33,141.35,2025,2025-01,Q1
ORD-001705,2025-09-04,Enterprise,UAE,Direct,Mid-Market,2,467.93,22.44,445.49,243.13,202.36,472.98,2025,2025-09,Q3
ORD-001706,2025-10-15,Plus,UK,Online,SMB,3,244.74,5.66,239.08,154.41,84.67,217.67,2025,2025-10,Q4
ORD-001707,2025-01-17,Core,Germany,Direct,SMB,5,209.9,1.82,208.08,120.95,87.13,183.32,2025,2025-01,Q1
ORD-001708,2025-01-15,Core,US,Direct,SMB,5,234.5,11.85,222.65,114.4,108.25,196.53,2025,2025-01,Q1
ORD-001709,2025-12-27,Plus,UAE,Online,SMB,1,72.46,1.3,71.16,39.92,31.24,76.7,2025,2025-12,Q4
ORD-001710,2026-04-13,Enterprise,UK,Online,SMB,7,1754.58,31.24,1723.34,1148.09,575.25,1677.32,2026,2026-04,Q2
ORD-001711,2025-07-14,Core,UAE,Direct,SMB,1,41.94,2.22,39.72,23.51,16.21,43.21,2025,2025-07,Q3
ORD-001712,2025-02-19,Core,UAE,Online,Mid-Market,6,254.09,4.79,249.3,118.87,130.43,274.83,2025,2025-02,Q1
ORD-001713,2025-08-03,Core,UK,Direct,Enterprise,6,254.85,10.97,243.88,111.0,132.88,230.4,2025,2025-08,Q3
ORD-001714,2025-04-06,Enterprise,UAE,Direct,Enterprise,2,478.95,25.23,453.72,203.64,250.08,501.34,2025,2025-04,Q2
ORD-001715,2026-07-16,Premium,UK,Direct,SMB,2,218.37,4.32,214.05,137.3,76.75,216.47,2026,2026-07,Q3
ORD-001716,2026-03-18,Enterprise,Germany,Partner,SMB,2,432.6,19.64,412.96,211.12,201.84,380.82,2026,2026-03,Q1
ORD-001717,2025-07-11,Core,India,Online,SMB,2,95.56,1.21,94.35,48.89,45.46,94.18,2025,2025-07,Q3
ORD-001718,2025-07-29,Plus,India,Partner,SMB,2,163.15,4.6,158.55,84.6,73.95,152.71,2025,2025-07,Q3
ORD-001719,2026-06-23,Enterprise,UK,Partner,Mid-Market,2,462.21,18.68,443.53,264.31,179.22,461.29,2026,2026-06,Q2
ORD-001720,2025-08-31,Plus,Germany,Direct,SMB,2,158.51,8.95,149.56,84.2,65.36,149.7,2025,2025-08,Q3
ORD-001721,2025-11-10,Core,US,Direct,Mid-Market,4,191.8,10.33,181.47,94.58,86.89,191.93,2025,2025-11,Q4
ORD-001722,2025-06-25,Core,US,Direct,Mid-Market,6,263.6,6.6,257.0,156.43,100.57,271.61,2025,2025-06,Q2
ORD-001723,2025-05-19,Core,US,Online,Mid-Market,2,97.48,6.74,90.74,56.95,33.79,84.83,2025,2025-05,Q2
ORD-001724,2025-02-09,Premium,India,Partner,SMB,2,260.27,9.99,250.28,150.6,99.68,244.1,2025,2025-02,Q1
ORD-001725,2025-03-11,Enterprise,India,Online,SMB,1,241.38,18.22,223.16,99.75,123.41,235.18,2025,2025-03,Q1
ORD-001726,2026-04-04,Premium,Germany,Partner,Mid-Market,2,216.3,8.15,208.15,96.88,111.27,210.93,2026,2026-04,Q2
ORD-001727,2025-10-18,Plus,UK,Partner,Enterprise,1,74.46,2.64,71.82,44.22,27.6,63.96,2025,2025-10,Q4
ORD-001728,2025-08-18,Core,UK,Direct,SMB,4,191.95,3.31,188.64,104.79,83.85,212.18,2025,2025-08,Q3
ORD-001729,2025-10-10,Core,UK,Online,Enterprise,3,129.01,5.33,123.68,61.91,61.77,123.37,2025,2025-10,Q4
ORD-001730,2025-09-02,Plus,UAE,Online,SMB,2,146.84,6.89,139.95,83.38,56.57,159.01,2025,2025-09,Q3
ORD-001731,2025-07-01,Plus,UK,Direct,Enterprise,2,158.19,11.8,146.39,92.07,54.32,158.84,2025,2025-07,Q3
ORD-001732,2025-08-20,Enterprise,Germany,Partner,SMB,3,678.0,11.01,666.99,429.37,237.62,717.8,2025,2025-08,Q3
ORD-001733,2025-03-17,Plus,UK,Partner,SMB,5,364.01,38.99,325.02,139.82,185.2,290.11,2025,2025-03,Q1
ORD-001734,2026-06-26,Plus,Germany,Online,Mid-Market,2,163.28,3.1,160.18,97.29,62.89,158.95,2026,2026-06,Q2
ORD-001735,2025-10-15,Premium,US,Online,Enterprise,3,326.8,33.0,293.8,132.79,161.01,291.99,2025,2025-10,Q4
ORD-001736,2025-03-24,Enterprise,India,Online,Enterprise,4,977.36,52.5,924.86,577.67,347.19,898.76,2025,2025-03,Q1
ORD-001737,2025-09-30,Plus,UK,Online,Enterprise,4,314.57,9.47,305.1,138.36,166.74,329.33,2025,2025-09,Q3
ORD-001738,2025-06-19,Core,UK,Direct,Mid-Market,4,175.16,2.31,172.85,108.04,64.81,187.88,2025,2025-06,Q2
ORD-001739,2026-02-21,Enterprise,India,Direct,Enterprise,1,235.29,4.18,231.11,117.67,113.44,251.64,2026,2026-02,Q1
ORD-001740,2026-01-17,Plus,US,Online,Enterprise,3,220.72,6.36,214.36,115.71,98.65,241.43,2026,2026-01,Q1
ORD-001741,2025-02-26,Plus,UAE,Partner,Mid-Market,7,475.82,9.82,466.0,199.01,266.99,460.63,2025,2025-02,Q1
ORD-001742,2025-05-16,Plus,UK,Online,SMB,4,315.64,14.01,301.63,156.13,145.5,272.31,2025,2025-05,Q2
ORD-001743,2025-06-19,Core,India,Online,Mid-Market,5,231.73,2.64,229.09,99.17,129.92,242.97,2025,2025-06,Q2
ORD-001744,2026-07-26,Plus,UAE,Partner,Mid-Market,1,79.16,6.45,72.71,46.33,26.38,79.58,2026,2026-07,Q3
ORD-001745,2026-07-15,Plus,Germany,Online,SMB,3,219.21,14.22,204.99,103.81,101.18,193.93,2026,2026-07,Q3
ORD-001746,2026-05-05,Enterprise,UK,Direct,SMB,2,447.71,25.26,422.45,235.83,186.62,377.99,2026,2026-05,Q2
ORD-001747,2026-03-23,Plus,UK,Online,SMB,7,558.78,83.29,475.49,240.6,234.89,538.99,2026,2026-03,Q1
ORD-001748,2025-05-29,Enterprise,US,Direct,SMB,2,443.76,7.66,436.1,262.37,173.73,449.08,2025,2025-05,Q2
ORD-001749,2026-05-25,Premium,US,Direct,SMB,5,609.79,11.64,598.15,395.1,203.05,564.3,2026,2026-05,Q2
ORD-001750,2025-03-09,Enterprise,Germany,Partner,SMB,11,2645.28,62.57,2582.71,1568.44,1014.27,2444.52,2025,2025-03,Q1
ORD-001751,2025-09-14,Enterprise,UK,Direct,SMB,3,731.95,4.92,727.03,474.9,252.13,736.92,2025,2025-09,Q3
ORD-001752,2025-05-02,Core,US,Online,SMB,5,243.96,6.37,237.59,124.18,113.41,233.52,2025,2025-05,Q2
ORD-001753,2026-02-11,Core,India,Direct,Enterprise,2,83.68,2.22,81.46,37.99,43.47,80.49,2026,2026-02,Q1
ORD-001754,2026-01-10,Core,UAE,Direct,SMB,3,126.78,0.34,126.44,81.02,45.42,115.83,2026,2026-01,Q1
ORD-001755,2026-07-24,Plus,UK,Online,Enterprise,1,70.48,1.2,69.28,37.87,31.41,62.02,2026,2026-07,Q3
ORD-001756,2025-08-08,Core,UK,Partner,Enterprise,1,48.7,0.86,47.84,23.21,24.63,42.41,2025,2025-08,Q3
ORD-001757,2025-05-14,Premium,US,Online,Enterprise,2,218.97,13.12,205.85,96.59,109.26,185.15,2025,2025-05,Q2
ORD-001758,2025-09-16,Plus,Germany,Direct,Mid-Market,1,72.38,10.01,62.37,41.0,21.37,60.2,2025,2025-09,Q3
ORD-001759,2025-09-20,Plus,India,Online,SMB,1,78.74,3.87,74.87,48.73,26.14,66.06,2025,2025-09,Q3
ORD-001760,2026-06-28,Enterprise,UK,Online,Mid-Market,2,452.03,1.48,450.55,201.23,249.32,423.56,2026,2026-06,Q2
ORD-001761,2025-01-25,Premium,India,Online,SMB,3,326.46,12.63,313.83,181.75,132.08,321.06,2025,2025-01,Q1
ORD-001762,2025-12-11,Core,UK,Online,Mid-Market,4,192.07,4.57,187.5,93.86,93.64,189.7,2025,2025-12,Q4
ORD-001763,2025-02-12,Core,UK,Direct,Enterprise,3,131.24,4.82,126.42,72.0,54.42,136.58,2025,2025-02,Q1
ORD-001764,2025-12-04,Premium,UK,Direct,SMB,3,389.99,4.34,385.65,187.33,198.32,394.46,2025,2025-12,Q4
ORD-001765,2025-09-30,Premium,India,Direct,Mid-Market,3,386.25,26.41,359.84,218.56,141.28,400.12,2025,2025-09,Q3
ORD-001766,2025-10-26,Core,UK,Direct,Mid-Market,3,136.14,9.27,126.87,69.23,57.64,129.66,2025,2025-10,Q4
ORD-001767,2025-11-24,Plus,UAE,Partner,SMB,2,151.16,2.77,148.39,86.38,62.01,159.59,2025,2025-11,Q4
ORD-001768,2026-01-31,Enterprise,US,Online,Mid-Market,5,1138.73,12.59,1126.14,687.97,438.17,1213.54,2026,2026-01,Q1
ORD-001769,2026-04-22,Premium,India,Direct,Mid-Market,2,261.21,0.49,260.72,162.46,98.26,249.3,2026,2026-04,Q2
ORD-001770,2025-03-22,Core,US,Online,SMB,2,89.08,4.22,84.86,52.27,32.59,92.68,2025,2025-03,Q1
ORD-001771,2026-05-26,Core,UAE,Online,Enterprise,3,134.58,4.04,130.54,85.33,45.21,132.44,2026,2026-05,Q2
ORD-001772,2025-01-02,Premium,UK,Direct,SMB,4,505.59,20.15,485.44,248.24,237.2,531.57,2025,2025-01,Q1
ORD-001773,2025-01-15,Enterprise,UK,Partner,Mid-Market,5,1253.2,19.79,1233.41,548.75,684.66,1319.73,2025,2025-01,Q1
ORD-001774,2025-04-30,Enterprise,India,Online,Enterprise,9,1981.81,162.99,1818.82,948.06,870.76,1632.72,2025,2025-04,Q2
ORD-001775,2026-03-28,Plus,UK,Online,Mid-Market,4,288.65,19.35,269.3,122.29,147.01,279.69,2026,2026-03,Q1
ORD-001776,2025-05-13,Enterprise,US,Direct,Enterprise,1,258.22,11.09,247.13,134.09,113.04,226.21,2025,2025-05,Q2
ORD-001777,2026-01-05,Plus,India,Online,SMB,4,323.35,6.92,316.43,141.43,175.0,356.3,2026,2026-01,Q1
ORD-001778,2026-07-27,Plus,India,Direct,Mid-Market,4,315.82,10.81,305.01,135.76,169.25,275.27,2026,2026-07,Q3
ORD-001779,2025-03-21,Plus,US,Direct,SMB,1,79.28,0.51,78.77,40.11,38.66,70.63,2025,2025-03,Q1
ORD-001780,2026-05-07,Premium,Germany,Direct,Mid-Market,2,258.03,12.57,245.46,144.71,100.75,222.14,2026,2026-05,Q2
ORD-001781,2025-04-18,Enterprise,US,Direct,SMB,3,752.17,50.9,701.27,430.23,271.04,714.53,2025,2025-04,Q2
ORD-001782,2026-04-30,Enterprise,India,Direct,Enterprise,3,766.51,14.88,751.63,345.43,406.2,844.03,2026,2026-04,Q2
ORD-001783,2025-10-09,Enterprise,UK,Direct,SMB,2,526.8,13.05,513.75,258.94,254.81,575.23,2025,2025-10,Q4
ORD-001784,2025-10-24,Core,India,Direct,Mid-Market,1,41.98,1.5,40.48,22.78,17.7,42.58,2025,2025-10,Q4
ORD-001785,2025-02-13,Plus,India,Partner,Enterprise,3,203.46,1.07,202.39,134.19,68.2,184.34,2025,2025-02,Q1
ORD-001786,2026-04-18,Enterprise,UK,Partner,Enterprise,2,483.64,1.36,482.28,308.19,174.09,432.63,2026,2026-04,Q2
ORD-001787,2026-02-19,Plus,UK,Direct,Enterprise,4,310.64,19.22,291.42,187.91,103.51,296.57,2026,2026-02,Q1
ORD-001788,2025-11-29,Premium,UAE,Direct,Enterprise,1,118.67,2.41,116.26,60.14,56.12,120.02,2025,2025-11,Q4
ORD-001789,2025-11-02,Core,India,Direct,SMB,4,180.0,1.85,178.15,116.17,61.98,184.06,2025,2025-11,Q4
ORD-001790,2025-11-14,Enterprise,US,Direct,SMB,3,731.57,32.23,699.34,454.44,244.9,792.03,2025,2025-11,Q4
ORD-001791,2025-09-04,Core,UK,Direct,SMB,1,44.49,1.1,43.39,25.09,18.3,44.46,2025,2025-09,Q3
ORD-001792,2025-03-09,Core,UK,Direct,SMB,7,295.24,29.21,266.03,115.19,150.84,291.28,2025,2025-03,Q1
ORD-001793,2026-02-25,Core,Germany,Online,Mid-Market,3,147.73,3.23,144.5,83.73,60.77,127.27,2026,2026-02,Q1
ORD-001794,2025-07-04,Enterprise,India,Direct,SMB,2,459.77,32.39,427.38,267.97,159.41,407.07,2025,2025-07,Q3
ORD-001795,2026-06-06,Enterprise,UK,Online,SMB,7,1579.43,122.8,1456.63,715.17,741.46,1611.69,2026,2026-06,Q2
ORD-001796,2026-05-03,Enterprise,US,Partner,SMB,4,889.0,53.13,835.87,435.09,400.78,766.46,2026,2026-05,Q2
ORD-001797,2025-12-17,Core,US,Direct,SMB,6,252.32,18.29,234.03,116.71,117.32,230.51,2025,2025-12,Q4
ORD-001798,2025-04-04,Plus,UK,Direct,Enterprise,3,214.4,14.65,199.75,94.49,105.26,222.51,2025,2025-04,Q2
ORD-001799,2026-01-13,Plus,UK,Direct,SMB,1,79.07,0.22,78.85,46.84,32.01,83.7,2026,2026-01,Q1
ORD-001800,2026-06-30,Enterprise,Germany,Direct,SMB,1,247.7,19.16,228.54,105.9,122.64,208.94,2026,2026-06,Q2
ORD-001801,2025-05-26,Plus,India,Online,SMB,1,82.01,7.05,74.96,49.68,25.28,84.92,2025,2025-05,Q2
ORD-001802,2026-07-07,Plus,UK,Direct,SMB,4,313.83,3.64,310.19,135.76,174.43,332.56,2026,2026-07,Q3
ORD-001803,2026-03-01,Core,India,Online,Enterprise,1,48.14,3.95,44.19,20.99,23.2,49.42,2026,2026-03,Q1
ORD-001804,2025-10-17,Enterprise,UAE,Partner,Mid-Market,5,1187.1,53.4,1133.7,535.92,597.78,1197.94,2025,2025-10,Q4
ORD-001805,2025-09-13,Core,UK,Direct,Enterprise,1,43.68,0.11,43.57,20.08,23.49,41.21,2025,2025-09,Q3
ORD-001806,2026-07-13,Core,UK,Online,Enterprise,1,46.4,0.17,46.23,25.21,21.02,44.65,2026,2026-07,Q3
ORD-001807,2025-12-06,Core,UK,Direct,SMB,2,95.42,0.15,95.27,62.03,33.24,89.66,2025,2025-12,Q4
ORD-001808,2025-11-30,Premium,UK,Partner,SMB,2,223.17,18.87,204.3,115.68,88.62,197.47,2025,2025-11,Q4
ORD-001809,2025-04-25,Plus,UK,Direct,SMB,1,75.56,2.09,73.47,33.96,39.51,68.44,2025,2025-04,Q2
ORD-001810,2025-02-10,Premium,UK,Online,SMB,2,230.49,3.76,226.73,125.16,101.57,216.04,2025,2025-02,Q1
ORD-001811,2025-10-14,Core,US,Direct,SMB,1,45.6,0.88,44.72,20.4,24.32,45.82,2025,2025-10,Q4
ORD-001812,2025-01-29,Core,UK,Online,SMB,4,187.15,1.55,185.6,92.04,93.56,193.31,2025,2025-01,Q1
ORD-001813,2025-03-03,Enterprise,India,Partner,SMB,4,886.11,28.07,858.04,406.7,451.34,805.41,2025,2025-03,Q1
ORD-001814,2026-02-15,Core,UK,Online,SMB,3,146.23,5.14,141.09,68.26,72.83,159.18,2026,2026-02,Q1
ORD-001815,2025-12-26,Plus,India,Online,SMB,4,282.59,4.36,278.23,143.03,135.2,267.04,2025,2025-12,Q4
ORD-001816,2025-06-25,Premium,US,Partner,SMB,10,1260.92,23.77,1237.15,719.26,517.89,1203.83,2025,2025-06,Q2
ORD-001817,2025-05-24,Core,US,Direct,Enterprise,6,260.95,4.25,256.7,165.06,91.64,239.17,2025,2025-05,Q2
ORD-001818,2025-11-29,Plus,Germany,Direct,SMB,3,206.21,5.66,200.55,111.51,89.04,192.34,2025,2025-11,Q4
ORD-001819,2025-02-03,Core,US,Direct,Mid-Market,3,140.87,5.66,135.21,66.41,68.8,129.57,2025,2025-02,Q1
ORD-001820,2025-12-18,Enterprise,Germany,Direct,Enterprise,5,1189.29,72.62,1116.67,669.26,447.41,1127.94,2025,2025-12,Q4
ORD-001821,2025-12-21,Plus,UAE,Direct,SMB,4,281.58,10.88,270.7,162.4,108.3,272.73,2025,2025-12,Q4
ORD-001822,2026-03-03,Plus,India,Online,Mid-Market,1,77.88,3.04,74.84,43.39,31.45,72.28,2026,2026-03,Q1
ORD-001823,2026-06-22,Premium,UK,Online,SMB,4,513.44,13.21,500.23,302.62,197.61,553.12,2026,2026-06,Q2
ORD-001824,2026-03-24,Core,UAE,Partner,SMB,1,41.36,0.1,41.26,26.9,14.36,42.96,2026,2026-03,Q1
ORD-001825,2026-05-13,Plus,UK,Direct,SMB,1,74.61,1.36,73.25,44.37,28.88,66.07,2026,2026-05,Q2
ORD-001826,2025-10-19,Enterprise,Germany,Direct,Mid-Market,1,243.12,1.54,241.58,107.45,134.13,224.01,2025,2025-10,Q4
ORD-001827,2025-03-14,Core,UK,Direct,SMB,7,324.94,4.46,320.48,135.53,184.95,312.16,2025,2025-03,Q1
ORD-001828,2026-02-24,Core,UK,Direct,Enterprise,2,84.91,5.71,79.2,51.88,27.32,86.88,2026,2026-02,Q1
ORD-001829,2025-01-25,Plus,UAE,Online,Mid-Market,8,591.31,23.85,567.46,270.25,297.21,623.66,2025,2025-01,Q1
ORD-001830,2025-01-28,Core,India,Partner,SMB,1,40.78,3.85,36.93,24.53,12.4,38.08,2025,2025-01,Q1
ORD-001831,2026-04-27,Premium,UK,Online,SMB,3,386.61,6.6,380.01,180.16,199.85,419.15,2026,2026-04,Q2
ORD-001832,2026-01-22,Premium,US,Partner,Enterprise,3,373.47,1.5,371.97,190.08,181.89,405.38,2026,2026-01,Q1
ORD-001833,2026-02-02,Premium,UK,Direct,Mid-Market,2,254.39,3.15,251.24,154.29,96.95,280.3,2026,2026-02,Q1
ORD-001834,2025-01-02,Enterprise,US,Direct,Enterprise,3,791.27,57.0,734.27,426.76,307.51,818.92,2025,2025-01,Q1
ORD-001835,2026-05-28,Premium,US,Online,Enterprise,2,227.94,1.95,225.99,120.09,105.9,235.45,2026,2026-05,Q2
ORD-001836,2025-01-14,Enterprise,India,Partner,Mid-Market,2,514.66,6.6,508.06,305.87,202.19,494.9,2025,2025-01,Q1
ORD-001837,2025-01-31,Plus,UK,Partner,SMB,6,425.71,31.08,394.63,224.82,169.81,398.96,2025,2025-01,Q1
ORD-001838,2025-10-08,Core,UK,Partner,Mid-Market,1,43.64,2.12,41.52,26.34,15.18,47.02,2025,2025-10,Q4
ORD-001839,2025-12-15,Enterprise,India,Online,SMB,2,447.67,29.04,418.63,211.36,207.27,382.98,2025,2025-12,Q4
ORD-001840,2026-06-07,Premium,UAE,Direct,SMB,3,331.89,5.89,326.0,178.21,147.79,292.46,2026,2026-06,Q2
ORD-001841,2026-04-04,Core,UAE,Direct,Mid-Market,3,122.54,4.0,118.54,66.1,52.44,109.25,2026,2026-04,Q2
ORD-001842,2025-06-12,Premium,UAE,Online,SMB,2,240.26,1.51,238.75,148.48,90.27,242.25,2025,2025-06,Q2
ORD-001843,2025-06-02,Enterprise,US,Partner,Mid-Market,4,907.73,38.91,868.82,380.11,488.71,983.3,2025,2025-06,Q2
ORD-001844,2025-12-02,Enterprise,India,Partner,Mid-Market,7,1588.6,82.66,1505.94,657.36,848.58,1406.95,2025,2025-12,Q4
ORD-001845,2025-05-23,Plus,US,Direct,SMB,1,74.89,3.68,71.21,41.97,29.24,71.31,2025,2025-05,Q2
