order_id,date_key,product_key,region_key,channel_key,segment_key,units,gross_sales_gbp,discount_gbp,revenue_gbp,cogs_gbp,gross_profit_gbp,revenue_target_gbp
ORD-002192,20260531,4,3,1,3,2,248.5,16.67,231.83,125.04,106.79,227.15
ORD-002193,20250609,1,4,1,2,4,193.55,8.72,184.83,78.24,106.59,208.12
ORD-002194,20251223,3,5,3,2,1,73.73,3.4,70.33,38.2,32.13,78.1
ORD-002195,20250507,3,2,1,1,2,151.64,12.44,139.2,71.82,67.38,153.27
ORD-002196,20260202,3,2,3,2,2,154.9,5.4,149.5,93.56,55.94,137.75
ORD-002197,20250628,1,2,1,1,1,43.34,0.87,42.47,23.56,18.91,43.08
ORD-002198,20250107,2,1,2,3,1,243.82,0.72,243.1,109.45,133.65,246.39
ORD-002199,20251019,3,1,1,1,2,149.62,9.03,140.59,80.35,60.24,154.39
ORD-002200,20250503,1,3,2,1,2,87.65,2.88,84.77,46.24,38.53,79.56
ORD-002201,20251001,4,4,2,2,1,129.92,1.84,128.08,62.95,65.13,124.82
ORD-002202,20250811,2,2,1,3,1,221.68,15.54,206.14,98.61,107.53,182.23
ORD-002203,20250312,3,5,1,1,2,160.0,5.48,154.52,97.88,56.64,168.03
ORD-002204,20250127,3,1,1,2,1,74.45,1.02,73.43,43.88,29.55,79.91
ORD-002205,20260430,4,1,1,1,2,219.07,7.39,211.68,124.9,86.78,230.79
ORD-002206,20250721,1,1,2,3,3,124.45,11.78,112.67,55.86,56.81,106.18
ORD-002207,20250823,3,4,1,3,1,71.66,1.54,70.12,36.02,34.1,78.35
ORD-002208,20250915,1,5,2,3,5,207.71,7.46,200.25,124.82,75.43,207.44
ORD-002209,20250906,3,4,2,1,2,136.72,4.05,132.67,85.18,47.49,148.75
ORD-002210,20260415,1,2,3,1,1,46.94,1.88,45.06,19.97,25.09,47.89
ORD-002211,20250531,4,5,1,1,2,223.02,0.84,222.18,112.35,109.83,206.02
ORD-002212,20251217,4,5,1,3,4,494.97,1.11,493.86,320.85,173.01,466.69
ORD-002213,20250716,4,5,1,1,4,513.8,32.87,480.93,294.87,186.06,510.18
ORD-002214,20260330,3,3,1,3,1,70.57,4.88,65.69,35.64,30.05,70.31
ORD-002215,20251209,4,1,3,3,3,337.35,18.82,318.53,139.36,179.17,319.02
ORD-002216,20260224,2,2,3,1,1,253.41,12.03,241.38,110.66,130.72,232.23
ORD-002217,20250520,2,4,2,3,4,1039.5,43.11,996.39,457.81,538.58,1041.08
ORD-002218,20250423,3,5,2,2,3,206.83,4.52,202.31,132.22,70.09,181.37
ORD-002219,20251223,3,2,3,2,1,80.35,0.61,79.74,35.86,43.88,79.47
ORD-002220,20250105,3,3,2,3,1,75.08,0.78,74.3,33.8,40.5,67.29
ORD-002221,20250514,3,5,2,2,3,226.79,8.42,218.37,110.64,107.73,214.42
ORD-002222,20260518,4,2,1,3,3,385.01,50.67,334.34,143.91,190.43,334.57
ORD-002223,20251224,4,1,2,3,1,123.98,8.56,115.42,68.62,46.8,127.75
ORD-002224,20250201,4,5,1,2,2,232.74,20.92,211.82,108.14,103.68,205.21
ORD-002225,20251226,3,5,3,3,4,276.07,18.03,258.04,120.9,137.14,283.49
ORD-002226,20251117,2,4,2,3,1,216.08,18.2,197.88,108.29,89.59,221.0
ORD-002227,20260731,4,2,2,3,4,509.98,13.86,496.12,224.81,271.31,477.36
ORD-002228,20250222,1,3,2,2,1,48.83,8.36,40.47,20.07,20.4,36.63
ORD-002229,20260130,3,1,3,2,2,149.76,13.58,136.18,78.83,57.35,147.82
ORD-002230,20260405,3,1,3,2,2,143.32,5.17,138.15,65.43,72.72,144.35
ORD-002231,20260106,4,4,3,2,5,611.81,18.89,592.92,370.45,222.47,568.01
ORD-002232,20250909,3,3,1,2,5,381.52,11.28,370.24,206.63,163.61,397.63
ORD-002233,20260628,2,2,1,3,3,739.98,45.17,694.81,330.55,364.26,690.68
ORD-002234,20250721,2,3,2,2,8,1842.16,110.02,1732.14,889.75,842.39,1768.53
ORD-002235,20260523,3,4,1,2,2,161.39,6.35,155.04,82.2,72.84,158.52
ORD-002236,20250113,4,1,1,2,2,222.23,20.84,201.39,89.47,111.92,228.59
ORD-002237,20260629,2,2,2,3,1,255.86,4.99,250.87,158.59,92.28,265.08
ORD-002238,20250816,4,5,1,3,6,656.41,5.88,650.53,314.29,336.24,706.22
ORD-002239,20250514,2,3,1,1,2,443.3,11.91,431.39,288.67,142.72,437.71
ORD-002240,20251011,1,4,1,3,1,41.37,1.63,39.74,21.21,18.53,39.85
ORD-002241,20260203,4,4,3,1,4,479.01,21.27,457.74,280.73,177.01,417.56
ORD-002242,20251020,3,2,1,2,3,213.29,4.41,208.88,112.34,96.54,234.9
ORD-002243,20250524,3,2,1,1,2,155.78,1.79,153.99,85.89,68.1,155.2
ORD-002244,20251220,1,3,1,2,3,127.45,1.37,126.08,53.51,72.57,111.73
ORD-002245,20260410,3,4,1,3,1,68.26,2.13,66.13,32.07,34.06,60.24
ORD-002246,20251210,3,3,2,2,4,276.19,19.01,257.18,109.69,147.49,262.48
ORD-002247,20260107,4,5,2,1,2,256.71,15.56,241.15,116.49,124.66,266.45
ORD-002248,20251019,1,5,3,1,1,45.31,1.29,44.02,27.9,16.12,39.88
ORD-002249,20260109,1,5,3,3,1,45.54,1.25,44.29,21.63,22.66,41.63
ORD-002250,20250526,2,5,3,3,2,504.46,11.75,492.71,287.68,205.03,480.3
ORD-002251,20250820,3,5,1,1,3,244.13,20.19,223.94,146.24,77.7,254.86
ORD-002252,20260215,2,2,1,3,7,1663.26,135.74,1527.52,971.38,556.14,1674.99
ORD-002253,20260714,4,4,2,3,1,109.28,4.02,105.26,59.01,46.25,96.95
ORD-002254,20260520,2,3,1,3,4,1008.91,82.19,926.72,591.47,335.25,856.15
ORD-002255,20250109,3,4,3,1,2,160.57,6.45,154.12,94.96,59.16,150.15
ORD-002256,20250213,1,4,3,1,3,124.59,4.1,120.49,69.03,51.46,136.58
ORD-002257,20260222,3,3,3,1,2,164.97,11.54,153.43,87.38,66.05,147.7
ORD-002258,20251019,2,5,1,3,2,479.79,32.18,447.61,294.52,153.09,402.86
ORD-002259,20260322,2,5,3,2,1,223.68,10.27,213.41,134.68,78.73,191.74
ORD-002260,20260128,3,4,2,3,1,69.6,1.65,67.95,38.87,29.08,73.96
ORD-002261,20250131,1,1,3,2,3,130.78,8.71,122.07,74.2,47.87,128.58
ORD-002262,20250323,2,3,3,3,1,260.93,4.5,256.43,132.85,123.58,244.74
ORD-002263,20251122,1,4,1,2,2,93.21,3.12,90.09,42.59,47.5,97.77
ORD-002264,20260610,1,5,2,2,2,95.5,0.6,94.9,52.61,42.29,107.27
ORD-002265,20250313,4,5,1,1,2,225.67,0.76,224.91,146.74,78.17,208.65
ORD-002266,20251019,4,4,3,3,1,118.21,5.32,112.89,54.44,58.45,107.45
ORD-002267,20251220,1,5,2,1,2,95.99,0.58,95.41,57.06,38.35,105.48
ORD-002268,20251129,3,4,2,2,3,241.11,15.17,225.94,99.95,125.99,250.16
ORD-002269,20250520,3,4,1,2,1,73.98,1.17,72.81,42.15,30.66,72.15
ORD-002270,20260116,3,1,1,3,1,75.0,2.71,72.29,44.58,27.71,82.23
ORD-002271,20250211,3,2,3,3,2,135.11,0.53,134.58,82.81,51.77,146.78
ORD-002272,20250613,4,5,1,1,3,394.84,18.29,376.55,202.1,174.45,351.35
ORD-002273,20250817,1,3,1,3,2,88.39,6.12,82.27,52.71,29.56,89.63
ORD-002274,20260402,4,4,3,3,2,262.31,17.21,245.1,129.81,115.29,239.82
ORD-002275,20250910,3,1,2,3,1,68.85,0.85,68.0,28.62,39.38,68.38
ORD-002276,20260119,2,4,3,1,3,789.08,24.04,765.04,450.32,314.72,765.0
ORD-002277,20260128,1,4,1,1,5,233.93,6.09,227.84,110.5,117.34,207.56
ORD-002278,20260101,2,4,2,2,4,1022.99,77.59,945.4,489.85,455.55,958.14
ORD-002279,20260218,1,2,2,2,1,42.39,4.72,37.67,17.68,19.99,38.62
ORD-002280,20250318,3,3,1,1,2,164.72,9.01,155.71,96.89,58.82,145.59
ORD-002281,20250728,3,4,1,2,4,291.31,6.15,285.16,151.14,134.02,289.34
ORD-002282,20260410,4,3,1,3,3,373.27,23.12,350.15,234.12,116.03,351.31
ORD-002283,20250811,4,5,1,1,3,356.86,12.79,344.07,152.69,191.38,342.14
ORD-002284,20251011,1,4,2,2,4,178.24,11.99,166.25,81.21,85.04,186.91
ORD-002285,20260323,3,5,1,1,1,72.02,2.15,69.87,42.65,27.22,73.19
ORD-002286,20251028,4,2,1,3,3,349.79,14.7,335.09,172.18,162.91,332.68
ORD-002287,20251114,1,5,1,1,6,254.41,6.52,247.89,124.99,122.9,259.06
ORD-002288,20260330,4,1,2,2,1,123.0,10.5,112.5,74.67,37.83,99.66
ORD-002289,20251228,1,3,2,2,2,97.64,8.96,88.68,37.41,51.27,89.86
ORD-002290,20250501,3,4,2,3,3,204.46,10.56,193.9,103.02,90.88,206.29
ORD-002291,20260421,2,4,1,3,5,1306.85,30.46,1276.39,796.8,479.59,1137.39
ORD-002292,20250425,3,1,3,3,5,339.35,9.55,329.8,176.29,153.51,335.0
ORD-002293,20250503,4,3,2,3,1,110.45,5.62,104.83,68.21,36.62,99.86
ORD-002294,20251219,1,2,2,1,2,93.68,3.78,89.9,39.28,50.62,92.51
ORD-002295,20260525,1,4,1,3,2,89.48,3.98,85.5,43.81,41.69,96.2
ORD-002296,20251123,1,4,1,1,3,142.75,2.99,139.76,87.71,52.05,127.61
ORD-002297,20260308,2,5,1,3,1,237.22,0.07,237.15,135.61,101.54,220.15
ORD-002298,20251112,2,1,2,3,3,716.24,36.96,679.28,375.49,303.79,650.24
ORD-002299,20260217,1,2,1,1,20,859.63,31.53,828.1,524.46,303.64,781.97
ORD-002300,20250422,3,2,2,2,2,152.18,10.68,141.5,80.25,61.25,159.94
ORD-002301,20250821,3,5,2,3,1,81.65,0.52,81.13,37.82,43.31,90.29
ORD-002302,20251222,2,3,1,3,10,2493.22,138.6,2354.62,1238.87,1115.75,2674.01
ORD-002303,20250118,3,4,3,2,1,72.87,0.99,71.88,42.7,29.18,70.14
ORD-002304,20250211,3,4,3,1,3,235.29,7.94,227.35,112.84,114.51,210.15
ORD-002305,20260202,2,3,1,3,5,1306.49,9.36,1297.13,681.42,615.71,1352.33
ORD-002306,20250820,1,4,3,1,5,231.53,3.67,227.86,105.52,122.34,257.04
ORD-002307,20250825,4,4,3,1,2,230.75,6.48,224.27,128.31,95.96,220.17
ORD-002308,20250810,2,4,1,3,6,1374.3,125.06,1249.24,599.85,649.39,1113.45
ORD-002309,20260124,3,5,2,3,3,234.93,17.97,216.96,137.67,79.29,244.9
ORD-002310,20260322,1,1,1,2,5,237.83,4.55,233.28,145.27,88.01,260.19
ORD-002311,20250131,1,1,1,1,5,237.86,14.19,223.67,141.47,82.2,205.44
ORD-002312,20260507,4,4,2,1,3,324.1,28.18,295.92,197.86,98.06,261.93
ORD-002313,20260129,4,3,2,3,2,219.21,5.29,213.92,119.9,94.02,189.63
ORD-002314,20260418,4,5,1,3,2,235.29,2.19,233.1,141.92,91.18,230.59
ORD-002315,20251128,3,5,2,3,3,211.09,2.86,208.23,131.26,76.97,229.63
ORD-002316,20250125,2,2,1,1,3,748.16,7.05,741.11,436.27,304.84,793.54
ORD-002317,20251122,4,1,1,3,1,113.88,0.59,113.29,51.53,61.76,100.19
ORD-002318,20260313,3,2,3,3,3,236.24,0.75,235.49,119.26,116.23,207.95
ORD-002319,20250117,2,5,3,2,1,232.07,1.29,230.78,148.49,82.29,226.47
ORD-002320,20260413,1,5,2,3,2,89.67,1.04,88.63,38.13,50.5,92.84
ORD-002321,20260221,4,5,2,3,1,111.49,7.6,103.89,43.75,60.14,92.23
ORD-002322,20251005,2,1,2,3,2,515.55,2.33,513.22,275.21,238.01,578.72
ORD-002323,20250507,4,4,2,3,2,257.37,6.72,250.65,111.21,139.44,268.43
ORD-002324,20260225,4,2,2,2,2,225.76,13.62,212.14,138.59,73.55,221.56
ORD-002325,20250506,1,2,3,2,3,122.3,9.75,112.55,53.87,58.68,107.78
ORD-002326,20260626,3,3,1,2,4,294.76,16.5,278.26,140.38,137.88,246.98
ORD-002327,20250115,2,2,2,1,6,1437.22,50.53,1386.69,843.73,542.96,1252.89
ORD-002328,20260611,3,4,1,2,2,144.13,5.25,138.88,68.06,70.82,150.0
ORD-002329,20250408,2,4,2,3,2,432.89,12.2,420.69,214.48,206.21,379.07
ORD-002330,20260123,2,2,1,1,4,947.52,72.2,875.32,492.81,382.51,869.13
ORD-002331,20251119,3,3,1,3,2,154.75,11.62,143.13,85.78,57.35,130.28
ORD-002332,20251005,4,1,2,1,4,524.22,20.09,504.13,260.16,243.97,513.62
ORD-002333,20250925,4,2,2,1,2,242.72,0.1,242.62,102.4,140.22,234.06
ORD-002334,20251111,2,1,3,3,6,1301.9,20.79,1281.11,620.86,660.25,1425.81
ORD-002335,20250123,1,1,2,3,4,175.15,1.81,173.34,79.02,94.32,154.46
ORD-002336,20250626,1,3,2,1,1,46.72,0.08,46.64,23.6,23.04,43.51
ORD-002337,20260317,2,4,2,2,2,467.48,6.8,460.68,208.12,252.56,449.76
ORD-002338,20250401,2,2,2,2,2,527.16,4.65,522.51,237.02,285.49,575.27
ORD-002339,20250125,1,1,3,3,2,94.88,6.3,88.58,53.27,35.31,97.87
ORD-002340,20250907,1,5,2,2,16,687.47,16.0,671.47,449.4,222.07,651.96
ORD-002341,20260630,1,4,3,1,1,46.4,2.53,43.87,25.95,17.92,48.27
ORD-002342,20250528,4,3,1,3,1,121.98,3.15,118.83,63.36,55.47,116.18
ORD-002343,20250730,4,1,3,1,7,903.02,80.33,822.69,394.64,428.05,745.59
ORD-002344,20250811,3,3,1,3,2,148.31,1.26,147.05,91.76,55.29,130.8
ORD-002345,20251222,4,5,1,1,2,236.86,11.6,225.26,113.34,111.92,251.33
ORD-002346,20260426,4,4,1,2,4,522.7,47.27,475.43,227.65,247.78,428.96
ORD-002347,20250210,1,2,2,1,7,316.42,24.59,291.83,162.37,129.46,284.95
ORD-002348,20250120,1,3,2,3,1,44.01,0.81,43.2,21.94,21.26,40.81
ORD-002349,20260421,1,4,2,1,4,167.73,14.31,153.42,101.05,52.37,155.14
ORD-002350,20260511,2,4,2,3,2,481.43,5.07,476.36,258.85,217.51,453.21
ORD-002351,20260605,1,5,1,1,2,87.95,5.62,82.33,50.65,31.68,74.43
ORD-002352,20251208,3,4,3,3,1,74.12,6.56,67.56,44.12,23.44,61.29
ORD-002353,20250305,2,4,3,3,5,1123.89,34.38,1089.51,508.11,581.4,1182.02
ORD-002354,20251201,1,1,2,3,2,98.13,1.49,96.64,49.78,46.86,108.05
ORD-002355,20260410,2,2,1,2,1,248.25,7.09,241.16,114.81,126.35,249.63
ORD-002356,20251027,3,3,3,1,3,213.99,7.88,206.11,132.73,73.38,201.62
ORD-002357,20260224,1,1,1,2,4,178.2,5.87,172.33,96.34,75.99,159.41
ORD-002358,20260619,1,5,2,2,4,179.53,5.32,174.21,90.68,83.53,190.11
ORD-002359,20250604,2,2,2,1,3,680.37,67.2,613.17,338.93,274.24,631.29
ORD-002360,20250314,1,1,3,2,3,140.75,4.45,136.3,89.78,46.52,138.77
ORD-002361,20260529,4,4,2,2,2,244.57,22.45,222.12,119.04,103.08,230.32
ORD-002362,20250413,1,2,1,1,1,48.29,1.66,46.63,21.12,25.51,48.54
ORD-002363,20260417,3,2,1,3,1,77.13,5.88,71.25,38.96,32.29,63.4
ORD-002364,20250116,3,3,2,1,1,74.2,4.72,69.48,34.48,35.0,68.9
ORD-002365,20260720,3,5,2,2,2,144.26,5.5,138.76,75.61,63.15,122.91
ORD-002366,20250809,3,4,2,3,5,349.27,29.78,319.49,195.98,123.51,282.02
ORD-002367,20260521,3,5,2,3,8,652.64,38.43,614.21,308.98,305.23,672.2
ORD-002368,20260623,1,1,2,1,2,92.44,4.96,87.48,38.85,48.63,77.23
ORD-002369,20250910,1,4,3,1,1,46.1,2.99,43.11,21.19,21.92,44.06
ORD-002370,20260502,1,2,1,2,1,44.45,1.48,42.97,18.96,24.01,39.46
ORD-002371,20260204,1,1,2,3,1,42.42,0.25,42.17,27.25,14.92,42.69
ORD-002372,20260713,1,2,1,2,2,89.12,2.59,86.53,55.44,31.09,92.47
ORD-002373,20250504,4,5,1,2,1,128.82,4.12,124.7,73.4,51.3,116.37
ORD-002374,20250806,1,1,2,2,2,97.11,6.91,90.2,52.09,38.11,92.82
ORD-002375,20260519,1,1,1,3,2,95.23,4.05,91.18,39.38,51.8,92.74
ORD-002376,20250303,1,4,1,3,1,42.94,1.2,41.74,19.86,21.88,45.56
ORD-002377,20260422,2,2,1,1,1,255.11,22.96,232.15,119.72,112.43,208.88
ORD-002378,20260706,2,1,2,2,2,460.32,9.06,451.26,238.51,212.75,435.12
ORD-002379,20250103,1,4,1,1,2,96.0,2.33,93.67,43.23,50.44,106.61
ORD-002380,20250115,1,4,1,3,2,97.9,13.08,84.82,43.23,41.59,76.22
ORD-002381,20260315,4,4,1,3,1,118.33,0.05,118.28,66.34,51.94,110.04
ORD-002382,20250603,1,4,1,3,1,48.87,0.47,48.4,23.33,25.07,50.7
ORD-002383,20250730,3,4,2,3,5,356.64,5.56,351.08,232.45,118.63,319.18
ORD-002384,20260414,3,4,1,3,1,75.34,3.21,72.13,34.5,37.63,74.2
ORD-002385,20251103,3,1,1,3,2,164.97,3.08,161.89,107.32,54.57,151.98
ORD-002386,20250712,1,5,2,3,3,133.05,9.11,123.94,62.54,61.4,124.55
ORD-002387,20250925,1,2,2,2,1,46.19,1.15,45.04,19.96,25.08,46.37
ORD-002388,20260223,3,2,2,1,2,155.95,2.51,153.44,67.2,86.24,162.08
ORD-002389,20250110,1,4,2,1,3,148.39,16.12,132.27,78.33,53.94,140.95
ORD-002390,20260122,2,4,1,3,1,239.86,2.98,236.88,137.24,99.64,265.82
ORD-002391,20250823,4,1,2,3,1,125.25,5.52,119.73,79.72,40.01,106.16
ORD-002392,20250424,1,5,1,2,3,127.6,1.01,126.59,71.05,55.54,132.02
ORD-002393,20250901,1,5,2,1,2,93.05,3.48,89.57,57.03,32.54,92.76
ORD-002394,20251011,3,3,2,3,4,305.63,20.73,284.9,137.55,147.35,318.24
ORD-002395,20250624,1,4,2,1,1,43.66,0.36,43.3,20.45,22.85,48.35
ORD-002396,20250226,1,2,2,1,4,164.74,2.23,162.51,107.85,54.66,184.07
ORD-002397,20250115,3,4,2,3,2,164.1,14.89,149.21,81.88,67.33,167.83
ORD-002398,20250905,1,3,2,1,2,82.75,8.13,74.62,37.76,36.86,66.81
ORD-002399,20250610,4,4,2,3,4,474.43,20.2,454.23,249.28,204.95,478.54
ORD-002400,20250718,2,4,2,3,5,1121.97,2.18,1119.79,712.6,407.19,985.85
ORD-002401,20250429,4,1,2,3,6,696.11,37.33,658.78,285.5,373.28,598.99
ORD-002402,20251117,2,3,3,3,3,658.22,25.94,632.28,410.96,221.32,656.03
ORD-002403,20260416,1,1,1,3,3,132.64,9.16,123.48,80.83,42.65,108.99
ORD-002404,20250401,1,2,2,3,2,95.93,5.87,90.06,41.56,48.5,89.8
ORD-002405,20250701,4,2,1,3,5,639.43,14.0,625.43,416.74,208.69,624.98
ORD-002406,20250629,3,2,1,1,5,388.94,6.11,382.83,248.52,134.31,418.23
ORD-002407,20250605,3,2,2,3,3,231.42,30.37,201.05,90.15,110.9,205.47
ORD-002408,20260309,2,4,3,3,1,236.28,0.45,235.83,107.68,128.15,216.02
ORD-002409,20260303,1,5,2,1,3,123.95,2.05,121.9,58.51,63.39,112.93
ORD-002410,20260630,2,5,2,3,2,513.23,12.85,500.38,272.32,228.06,491.95
ORD-002411,20260501,1,1,1,3,1,44.31,3.19,41.12,19.72,21.4,39.5
ORD-002412,20260130,3,2,3,3,2,160.88,3.79,157.09,91.12,65.97,172.9
ORD-002413,20260612,1,5,3,2,4,169.95,3.36,166.59,91.96,74.63,184.72
ORD-002414,20260518,4,4,3,3,15,1821.76,1.11,1820.65,813.28,1007.37,1920.3
ORD-002415,20250208,4,3,2,3,1,119.91,0.12,119.79,77.7,42.09,132.6
ORD-002416,20260413,3,3,2,1,6,405.14,22.19,382.95,213.96,168.99,339.68
ORD-002417,20251020,4,5,2,3,3,327.95,21.02,306.93,204.49,102.44,305.59
ORD-002418,20250630,3,2,3,1,1,69.82,5.89,63.93,30.01,33.92,60.45
ORD-002419,20250216,3,4,1,1,5,369.82,18.46,351.36,182.27,169.09,358.97
ORD-002420,20260626,3,4,1,3,2,162.26,12.57,149.69,88.63,61.06,153.6
ORD-002421,20260128,2,2,1,3,3,724.74,57.25,667.49,375.96,291.53,594.68
ORD-002422,20260720,3,3,1,3,5,359.11,16.54,342.57,153.98,188.59,366.39
ORD-002423,20250606,2,5,1,3,4,894.97,22.48,872.49,566.42,306.07,825.64
ORD-002424,20251113,4,4,1,3,2,242.5,0.03,242.47,104.81,137.66,216.03
ORD-002425,20260322,1,1,1,3,2,85.8,1.03,84.77,51.77,33.0,91.33
ORD-002426,20260727,1,1,1,3,3,138.22,1.88,136.34,82.68,53.66,135.98
ORD-002427,20251203,2,1,3,2,3,790.83,12.28,778.55,354.95,423.6,829.9
ORD-002428,20250430,4,4,1,2,1,130.63,8.93,121.7,73.59,48.11,131.18
ORD-002429,20260712,4,2,3,1,3,332.99,4.64,328.35,198.81,129.54,345.99
ORD-002430,20251229,3,4,2,2,1,75.56,1.37,74.19,40.9,33.29,77.89
ORD-002431,20260505,2,4,1,3,3,747.79,43.13,704.66,389.22,315.44,760.18
ORD-002432,20260307,3,1,1,3,1,75.44,1.15,74.29,49.56,24.73,75.13
ORD-002433,20251002,2,3,1,3,2,466.21,21.41,444.8,251.94,192.86,493.0
ORD-002434,20250925,1,1,2,1,2,81.6,0.62,80.98,42.14,38.84,74.89
ORD-002435,20250123,4,2,3,2,3,359.09,32.71,326.38,209.44,116.94,364.59
ORD-002436,20251207,3,4,2,3,2,154.51,2.96,151.55,93.96,57.59,152.79
ORD-002437,20260317,2,4,3,2,3,761.07,0.25,760.82,477.59,283.23,853.81
ORD-002438,20250609,2,2,1,1,3,753.18,16.73,736.45,418.18,318.27,684.2
ORD-002439,20250903,1,2,2,3,3,138.19,2.78,135.41,81.41,54.0,120.33
ORD-002440,20250714,4,4,1,2,7,781.6,18.68,762.92,483.01,279.91,804.53
ORD-002441,20260218,1,5,1,3,3,129.58,3.92,125.66,66.7,58.96,119.94
ORD-002442,20250618,1,5,2,1,3,133.0,6.8,126.2,67.49,58.71,133.81
ORD-002443,20251130,3,4,3,3,2,159.15,8.83,150.32,63.54,86.78,143.37
ORD-002444,20251020,4,3,2,1,2,248.97,4.58,244.39,108.91,135.48,230.91
ORD-002445,20260219,3,2,3,3,1,67.99,2.26,65.73,35.14,30.59,59.12
ORD-002446,20251019,1,4,3,3,3,127.96,5.66,122.3,57.97,64.33,116.25
ORD-002447,20250831,2,2,1,2,1,239.3,10.7,228.6,139.94,88.66,232.59
ORD-002448,20260722,3,2,1,2,6,411.95,1.22,410.73,245.16,165.57,422.78
ORD-002449,20260102,3,3,1,1,3,224.45,3.09,221.36,95.06,126.3,204.93
ORD-002450,20250616,2,5,1,2,5,1261.96,27.15,1234.81,823.92,410.89,1343.77
ORD-002451,20250611,4,2,1,3,3,388.95,0.83,388.12,225.5,162.62,386.11
ORD-002452,20250703,3,2,2,3,1,77.13,3.43,73.7,47.56,26.14,83.91
ORD-002453,20251118,1,2,3,3,3,131.92,3.35,128.57,58.97,69.6,132.96
ORD-002454,20260220,1,4,3,2,3,139.12,3.89,135.23,64.85,70.38,148.97
ORD-002455,20260309,2,2,2,3,3,657.89,50.65,607.24,314.0,293.24,542.96
ORD-002456,20260712,1,4,2,2,7,331.17,31.86,299.31,198.92,100.39,302.82
ORD-002457,20250603,1,2,2,2,3,141.58,6.3,135.28,71.6,63.68,145.06
ORD-002458,20250123,1,3,1,3,3,123.18,8.52,114.66,48.94,65.72,109.45
ORD-002459,20250719,3,2,2,2,3,226.6,4.16,222.44,121.54,100.9,209.44
ORD-002460,20250506,1,4,1,3,6,254.06,20.84,233.22,132.85,100.37,213.1
ORD-002461,20251223,4,5,1,3,8,917.17,16.5,900.67,455.25,445.42,937.97
ORD-002462,20251107,3,5,3,3,2,164.53,4.63,159.9,68.26,91.64,163.54
ORD-002463,20260427,3,4,3,3,2,148.75,0.92,147.83,77.6,70.23,165.12
ORD-002464,20250929,3,5,1,1,14,950.87,6.43,944.44,404.7,539.74,918.43
ORD-002465,20260408,1,1,3,2,2,93.24,3.44,89.8,56.08,33.72,82.79
ORD-002466,20260214,4,3,1,3,2,260.93,10.92,250.01,120.47,129.54,270.37
ORD-002467,20250524,3,4,2,3,1,79.59,3.07,76.52,41.95,34.57,68.12
ORD-002468,20250224,2,2,1,3,1,241.35,4.58,236.77,104.95,131.82,253.82
ORD-002469,20250711,3,5,3,3,3,239.75,9.77,229.98,135.39,94.59,219.95
ORD-002470,20251202,3,5,1,2,2,143.92,0.43,143.49,63.44,80.05,158.58
ORD-002471,20260422,3,2,1,3,5,361.38,34.86,326.52,185.06,141.46,315.68
ORD-002472,20250531,2,4,1,3,4,1022.15,7.58,1014.57,603.28,411.29,1124.73
ORD-002473,20251124,1,4,3,3,7,294.0,14.41,279.59,132.58,147.01,283.48
ORD-002474,20250611,4,2,3,1,7,826.22,34.43,791.79,390.43,401.36,802.17
ORD-002475,20260227,3,2,3,2,2,153.84,13.89,139.95,72.78,67.17,130.14
ORD-002476,20250619,4,5,2,1,2,220.17,9.03,211.14,119.53,91.61,231.44
ORD-002477,20260409,4,2,1,3,3,373.36,0.8,372.56,159.84,212.72,366.12
ORD-002478,20260220,3,5,1,3,2,158.8,1.76,157.04,104.27,52.77,143.99
ORD-002479,20250114,3,4,2,3,6,442.04,1.97,440.07,279.89,160.18,406.04
ORD-002480,20250313,4,5,2,2,3,331.48,12.73,318.75,162.56,156.19,293.21
ORD-002481,20250329,4,2,3,3,9,1109.72,57.33,1052.39,474.76,577.63,1114.94
ORD-002482,20250818,1,3,1,3,7,300.47,18.62,281.85,165.37,116.48,277.58
ORD-002483,20250703,1,4,2,3,1,45.29,1.58,43.71,19.55,24.16,39.73
ORD-002484,20260723,4,3,2,3,7,867.91,24.49,843.42,396.28,447.14,958.25
ORD-002485,20250105,2,1,2,3,2,476.85,4.63,472.22,315.33,156.89,516.96
ORD-002486,20250813,1,5,3,2,1,48.21,0.48,47.73,25.54,22.19,51.03
ORD-002487,20250618,1,4,1,3,5,214.74,14.92,199.82,85.08,114.74,215.71
ORD-002488,20260727,4,2,1,3,3,373.46,6.96,366.5,244.96,121.54,355.7
ORD-002489,20250525,3,5,1,1,2,147.56,5.05,142.51,90.19,52.32,136.32
ORD-002490,20250807,1,5,2,2,6,248.62,2.42,246.2,105.99,140.21,243.1
ORD-002491,20260425,1,4,1,1,6,285.12,8.4,276.72,117.67,159.05,298.34
ORD-002492,20250526,1,3,1,2,4,179.33,12.41,166.92,72.3,94.62,160.33
ORD-002493,20260701,1,1,3,2,1,48.81,0.86,47.95,23.06,24.89,43.97
ORD-002494,20260213,3,3,1,1,2,159.43,7.2,152.23,71.27,80.96,137.21
ORD-002495,20250918,3,1,1,3,5,349.41,6.76,342.65,145.94,196.71,365.21
ORD-002496,20250316,1,4,1,2,4,183.65,4.21,179.44,94.55,84.89,186.53
ORD-002497,20250224,4,2,2,2,9,1154.11,40.53,1113.58,507.22,606.36,1007.53
ORD-002498,20250103,2,2,3,2,2,523.58,12.13,511.45,293.73,217.72,466.44
ORD-002499,20251027,2,2,2,3,1,236.07,2.03,234.04,148.02,86.02,236.19
